file                                                                                                                              format  type     num_seqs    sum_len  min_len  avg_len  max_len
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_10/SequencesOfInterest.dropped.fasta                   FASTA   Protein       123     39,014       35    317.2      953
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_10/SequencesOfInterest.fasta                           FASTA   Protein     8,100  3,105,594       35    383.4    4,736
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_10/SequencesOfInterestShuffled.fasta                   FASTA   Protein     8,100  3,105,594       35    383.4    4,736
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_10/SequencesOfInterestShuffled.part_001.dropped.fasta  FASTA   Protein        16      5,785       98    361.6      622
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_10/SequencesOfInterestShuffled.part_001.fasta          FASTA   Protein       900    343,609       61    381.8    1,944
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_10/SequencesOfInterestShuffled.part_001.old.fasta      FASTA   Protein       898    337,838       36    376.2    2,062
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_10/SequencesOfInterestShuffled.part_002.dropped.fasta  FASTA   Protein        19      6,190      169    325.8      552
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_10/SequencesOfInterestShuffled.part_002.fasta          FASTA   Protein       900    345,894       58    384.3    2,062
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_10/SequencesOfInterestShuffled.part_002.old.fasta      FASTA   Protein       895    349,035       51      390    2,441
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_10/SequencesOfInterestShuffled.part_003.dropped.fasta  FASTA   Protein         7      1,807      129    258.1      431
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_10/SequencesOfInterestShuffled.part_003.fasta          FASTA   Protein       900    346,536       36      385    3,850
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_10/SequencesOfInterestShuffled.part_003.old.fasta      FASTA   Protein       907    355,811       45    392.3    4,736
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_10/SequencesOfInterestShuffled.part_004.dropped.fasta  FASTA   Protein        15      4,687       71    312.5      697
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_10/SequencesOfInterestShuffled.part_004.fasta          FASTA   Protein       900    337,993       51    375.5    2,254
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_10/SequencesOfInterestShuffled.part_004.old.fasta      FASTA   Protein       899    329,772       58    366.8    1,838
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_10/SequencesOfInterestShuffled.part_005.dropped.fasta  FASTA   Protein         5      1,187       97    237.4      539
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_10/SequencesOfInterestShuffled.part_005.fasta          FASTA   Protein       900    343,034       71    381.1    1,667
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_10/SequencesOfInterestShuffled.part_005.old.fasta      FASTA   Protein       909    350,299       35    385.4    3,850
