file                                                                                                                              format  type     num_seqs    sum_len  min_len  avg_len  max_len
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_21/SequencesOfInterestAll.dropped.fasta                FASTA   Protein        72     29,198       87    405.5    1,944
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_21/SequencesOfInterestAll.fasta                        FASTA   Protein     5,968  2,363,338       51      396    4,736
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_21/SequencesOfInterest.dropped.fasta                   FASTA   Protein       140     54,844       87    391.7    1,944
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_21/SequencesOfInterest.fasta                           FASTA   Protein     5,900  2,337,692       51    396.2    4,736
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_21/SequencesOfInterestShuffled.fasta                   FASTA   Protein     5,900  2,337,692       51    396.2    4,736
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_21/SequencesOfInterestShuffled.part_001.dropped.fasta  FASTA   Protein         8      2,689      214    336.1      557
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_21/SequencesOfInterestShuffled.part_001.fasta          FASTA   Protein       984    394,252       69    400.7    4,736
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_21/SequencesOfInterestShuffled.part_001.old.fasta      FASTA   Protein       960    375,210       58    390.8    2,441
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_21/SequencesOfInterestShuffled.part_002.dropped.fasta  FASTA   Protein        18      6,288      129    349.3      966
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_21/SequencesOfInterestShuffled.part_002.fasta          FASTA   Protein       984    391,220       77    397.6    1,484
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_21/SequencesOfInterestShuffled.part_002.old.fasta      FASTA   Protein       960    372,531       45    388.1    2,254
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_21/SequencesOfInterestShuffled.part_003.dropped.fasta  FASTA   Protein        21      8,318      105    396.1    1,838
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_21/SequencesOfInterestShuffled.part_003.fasta          FASTA   Protein       983    387,193       59    393.9    1,702
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_21/SequencesOfInterestShuffled.part_003.old.fasta      FASTA   Protein       959    378,757       68    394.9    3,850
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_21/SequencesOfInterestShuffled.part_004.dropped.fasta  FASTA   Protein         8      2,625       92    328.1      520
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_21/SequencesOfInterestShuffled.part_004.fasta          FASTA   Protein       983    385,031       78    391.7    3,850
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_21/SequencesOfInterestShuffled.part_004.old.fasta      FASTA   Protein       959    371,592       66    387.5    4,736
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_21/SequencesOfInterestShuffled.part_005.dropped.fasta  FASTA   Protein        12      4,173      147    347.8      539
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_21/SequencesOfInterestShuffled.part_005.fasta          FASTA   Protein       983    386,079       51    392.8    2,401
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_21/SequencesOfInterestShuffled.part_005.old.fasta      FASTA   Protein       959    376,937       79    393.1    1,674
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_21/SequencesOfInterestShuffled.part_006.dropped.fasta  FASTA   Protein        15      5,170       89    344.7      806
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_21/SequencesOfInterestShuffled.part_006.fasta          FASTA   Protein       983    393,917       79    400.7    2,441
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_21/SequencesOfInterestShuffled.part_006.old.fasta      FASTA   Protein       959    380,209       83    396.5    2,253
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_21/SequencesOfInterestShuffled.part_007.dropped.fasta  FASTA   Protein         9      3,117      185    346.3      511
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_21/SequencesOfInterestShuffled.part_007.old.fasta      FASTA   Protein       959    372,574       77    388.5    1,452
