file                                                                                                                              format  type     num_seqs    sum_len  min_len  avg_len  max_len
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_14/SequencesOfInterestAll.dropped.fasta                FASTA   Protein       141     48,875       45    346.6    1,477
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_14/SequencesOfInterestAll.fasta                        FASTA   Protein     7,177  2,791,234       51    388.9    4,736
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_14/SequencesOfInterest.dropped.fasta                   FASTA   Protein       243     82,094       45    337.8    1,477
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_14/SequencesOfInterest.fasta                           FASTA   Protein     7,075  2,758,015       51    389.8    4,736
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_14/SequencesOfInterestShuffled.fasta                   FASTA   Protein     7,075  2,758,015       51    389.8    4,736
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_14/SequencesOfInterestShuffled.part_001.dropped.fasta  FASTA   Protein         2        152       51       76      101
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_14/SequencesOfInterestShuffled.part_001.fasta          FASTA   Protein     1,011    391,219       68      387    2,253
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_14/SequencesOfInterestShuffled.part_001.old.fasta      FASTA   Protein       913    366,531       71    401.5    2,441
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_14/SequencesOfInterestShuffled.part_002.dropped.fasta  FASTA   Protein         3        586      152    195.3      282
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_14/SequencesOfInterestShuffled.part_002.fasta          FASTA   Protein     1,011    397,222       64    392.9    3,850
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_14/SequencesOfInterestShuffled.part_002.old.fasta      FASTA   Protein       912    353,421       67    387.5    2,085
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_14/SequencesOfInterestShuffled.part_003.dropped.fasta  FASTA   Protein         1        163      163      163      163
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_14/SequencesOfInterestShuffled.part_003.fasta          FASTA   Protein     1,011    392,370       51    388.1    2,441
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_14/SequencesOfInterestShuffled.part_003.old.fasta      FASTA   Protein       914    354,217       68    387.5    1,838
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_14/SequencesOfInterestShuffled.part_004.dropped.fasta  FASTA   Protein         1        708      708      708      708
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_14/SequencesOfInterestShuffled.part_004.fasta          FASTA   Protein     1,011    397,373       65      393    1,983
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_14/SequencesOfInterestShuffled.part_004.old.fasta      FASTA   Protein       914    358,472       51    392.2    2,254
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_14/SequencesOfInterestShuffled.part_005.dropped.fasta  FASTA   Protein         2        450      153      225      297
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_14/SequencesOfInterestShuffled.part_005.fasta          FASTA   Protein     1,011    392,457       74    388.2    1,674
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_14/SequencesOfInterestShuffled.part_005.old.fasta      FASTA   Protein       913    348,743       58      382    4,736
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_14/SequencesOfInterestShuffled.part_006.dropped.fasta  FASTA   Protein         1        472      472      472      472
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_14/SequencesOfInterestShuffled.part_006.fasta          FASTA   Protein     1,010    389,697       97    385.8    2,085
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_14/SequencesOfInterestShuffled.part_006.old.fasta      FASTA   Protein       914    349,227       70    382.1    2,401
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_14/SequencesOfInterestShuffled.part_007.dropped.fasta  FASTA   Protein         1        167      167      167      167
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_14/SequencesOfInterestShuffled.part_007.fasta          FASTA   Protein     1,010    397,677       64    393.7    4,736
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_14/SequencesOfInterestShuffled.part_007.old.fasta      FASTA   Protein       913    350,578       59      384    1,469
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_14/SequencesOfInterestShuffled.part_008.dropped.fasta  FASTA   Protein         2        697      348    348.5      349
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_14/SequencesOfInterestShuffled.part_008.old.fasta      FASTA   Protein       912    355,525       45    389.8    3,850
