file                                                                                                                              format  type     num_seqs    sum_len  min_len  avg_len  max_len
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_24/SequencesOfInterest.dropped.fasta                   FASTA   Protein       106     39,130       72    369.2    1,944
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_24/SequencesOfInterest.fasta                           FASTA   Protein     6,587  2,579,251       45    391.6    4,736
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_24/SequencesOfInterestShuffled.fasta                   FASTA   Protein     6,587  2,579,251       45    391.6    4,736
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_24/SequencesOfInterestShuffled.part_001.dropped.fasta  FASTA   Protein        10      3,796      183    379.6      980
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_24/SequencesOfInterestShuffled.part_001.fasta          FASTA   Protein       941    373,217       58    396.6    2,085
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_24/SequencesOfInterestShuffled.part_001.old.fasta      FASTA   Protein       947    373,594       45    394.5    4,736
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_24/SequencesOfInterestShuffled.part_002.dropped.fasta  FASTA   Protein        15      4,612      145    307.5      553
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_24/SequencesOfInterestShuffled.part_002.fasta          FASTA   Protein       941    371,304       68    394.6    3,850
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_24/SequencesOfInterestShuffled.part_002.old.fasta      FASTA   Protein       941    375,103       92    398.6    1,674
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_24/SequencesOfInterestShuffled.part_003.dropped.fasta  FASTA   Protein        16      6,901      152    431.3      872
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_24/SequencesOfInterestShuffled.part_003.fasta          FASTA   Protein       941    366,860       45    389.9    1,503
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_24/SequencesOfInterestShuffled.part_003.old.fasta      FASTA   Protein       940    365,001       65    388.3    2,253
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_24/SequencesOfInterestShuffled.part_004.dropped.fasta  FASTA   Protein        10      3,595      284    359.5      559
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_24/SequencesOfInterestShuffled.part_004.fasta          FASTA   Protein       941    368,795       66    391.9    2,441
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_24/SequencesOfInterestShuffled.part_004.old.fasta      FASTA   Protein       946    370,535       91    391.7    1,634
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_24/SequencesOfInterestShuffled.part_005.dropped.fasta  FASTA   Protein        18      7,610      151    422.8    1,944
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_24/SequencesOfInterestShuffled.part_005.fasta          FASTA   Protein       941    365,131       71      388    1,674
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_24/SequencesOfInterestShuffled.part_005.old.fasta      FASTA   Protein       938    368,910       51    393.3    3,850
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_24/SequencesOfInterestShuffled.part_006.dropped.fasta  FASTA   Protein        15      5,030       72    335.3      582
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_24/SequencesOfInterestShuffled.part_006.fasta          FASTA   Protein       941    362,471       59    385.2    2,253
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_24/SequencesOfInterestShuffled.part_006.old.fasta      FASTA   Protein       941    364,206       66      387    1,665
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_24/SequencesOfInterestShuffled.part_007.dropped.fasta  FASTA   Protein        22      7,586      179    344.8      600
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_24/SequencesOfInterestShuffled.part_007.fasta          FASTA   Protein       941    371,473       51    394.8    4,736
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_24/SequencesOfInterestShuffled.part_007.old.fasta      FASTA   Protein       934    361,902       70    387.5    2,062
