file                                                                                                                              format  type     num_seqs    sum_len  min_len  avg_len  max_len
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_22/SequencesOfInterest.dropped.fasta                   FASTA   Protein        81     28,190       72      348      873
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_22/SequencesOfInterest.fasta                           FASTA   Protein     6,772  2,646,917       45    390.9    4,736
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_22/SequencesOfInterestShuffled.fasta                   FASTA   Protein     6,772  2,646,917       45    390.9    4,736
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_22/SequencesOfInterestShuffled.part_001.dropped.fasta  FASTA   Protein        13      4,336      172    333.5      582
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_22/SequencesOfInterestShuffled.part_001.fasta          FASTA   Protein       968    376,008       58    388.4    2,254
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_22/SequencesOfInterestShuffled.part_001.old.fasta      FASTA   Protein       966    384,359       51    397.9    4,736
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_22/SequencesOfInterestShuffled.part_002.dropped.fasta  FASTA   Protein         9      2,645       72    293.9      618
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_22/SequencesOfInterestShuffled.part_002.fasta          FASTA   Protein       968    380,251       69    392.8    2,441
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_22/SequencesOfInterestShuffled.part_002.old.fasta      FASTA   Protein       970    379,551       77    391.3    2,401
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_22/SequencesOfInterestShuffled.part_003.dropped.fasta  FASTA   Protein        10      3,061      141    306.1      395
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_22/SequencesOfInterestShuffled.part_003.fasta          FASTA   Protein       968    379,518       68    392.1    1,944
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_22/SequencesOfInterestShuffled.part_003.old.fasta      FASTA   Protein       969    379,532       66    391.7    1,634
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_22/SequencesOfInterestShuffled.part_004.dropped.fasta  FASTA   Protein         9      3,785      137    420.6      873
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_22/SequencesOfInterestShuffled.part_004.fasta          FASTA   Protein       967    383,964       83    397.1    4,736
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_22/SequencesOfInterestShuffled.part_004.old.fasta      FASTA   Protein       970    382,680       45    394.5    2,441
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_22/SequencesOfInterestShuffled.part_005.dropped.fasta  FASTA   Protein        10      3,662      113    366.2      750
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_22/SequencesOfInterestShuffled.part_005.fasta          FASTA   Protein       967    366,821       89    379.3    2,253
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_22/SequencesOfInterestShuffled.part_005.old.fasta      FASTA   Protein       969    376,785       59    388.8    1,665
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_22/SequencesOfInterestShuffled.part_006.dropped.fasta  FASTA   Protein        12      4,303      142    358.6      556
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_22/SequencesOfInterestShuffled.part_006.fasta          FASTA   Protein       967    380,492       45    393.5    2,401
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_22/SequencesOfInterestShuffled.part_006.old.fasta      FASTA   Protein       967    377,641       68    390.5    2,085
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_22/SequencesOfInterestShuffled.part_007.dropped.fasta  FASTA   Protein        18      6,398      102    355.4      742
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_22/SequencesOfInterestShuffled.part_007.fasta          FASTA   Protein       967    379,863       71    392.8    2,062
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_22/SequencesOfInterestShuffled.part_007.old.fasta      FASTA   Protein       961    366,369       58    381.2    1,573
