file                                                                                                                             format  type     num_seqs    sum_len  min_len  avg_len  max_len
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_9/SequencesOfInterest.dropped.fasta                   FASTA   Protein       148     52,453       56    354.4    1,742
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_9/SequencesOfInterest.fasta                           FASTA   Protein     8,223  3,144,608       35    382.4    4,736
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_9/SequencesOfInterestShuffled.fasta                   FASTA   Protein     8,223  3,144,608       35    382.4    4,736
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_9/SequencesOfInterestShuffled.part_001.dropped.fasta  FASTA   Protein        22      9,020       76      410    1,742
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_9/SequencesOfInterestShuffled.part_001.fasta          FASTA   Protein       914    343,623       36      376    2,062
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_9/SequencesOfInterestShuffled.part_001.old.fasta      FASTA   Protein       909    346,713       61    381.4    2,276
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_9/SequencesOfInterestShuffled.part_002.dropped.fasta  FASTA   Protein        14      3,674       56    262.4      432
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_9/SequencesOfInterestShuffled.part_002.fasta          FASTA   Protein       914    355,225       51    388.6    2,441
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_9/SequencesOfInterestShuffled.part_002.old.fasta      FASTA   Protein       916    346,764       59    378.6    2,254
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_9/SequencesOfInterestShuffled.part_003.dropped.fasta  FASTA   Protein        12      3,534      139    294.5      423
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_9/SequencesOfInterestShuffled.part_003.fasta          FASTA   Protein       914    357,618       45    391.3    4,736
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_9/SequencesOfInterestShuffled.part_003.old.fasta      FASTA   Protein       918    345,793       36    376.7    1,674
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_9/SequencesOfInterestShuffled.part_004.dropped.fasta  FASTA   Protein        14      6,330      154    452.1    1,508
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_9/SequencesOfInterestShuffled.part_004.fasta          FASTA   Protein       914    334,459       58    365.9    1,838
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_9/SequencesOfInterestShuffled.part_004.old.fasta      FASTA   Protein       916    342,134       68    373.5    2,253
