file                                                                                                                             format  type     num_seqs    sum_len  min_len  avg_len  max_len
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_3/SequencesOfInterest.dropped.fasta                   FASTA   Protein       208     68,432       37      329    1,546
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_3/SequencesOfInterest.fasta                           FASTA   Protein     9,147  3,451,854       30    377.4    4,736
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_3/SequencesOfInterestShuffled.fasta                   FASTA   Protein     9,147  3,451,854       30    377.4    4,736
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_3/SequencesOfInterestShuffled.part_001.dropped.fasta  FASTA   Protein        16      5,194      102    324.6      624
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_3/SequencesOfInterestShuffled.part_001.fasta          FASTA   Protein       915    350,979       36    383.6    2,253
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_3/SequencesOfInterestShuffled.part_001.old.fasta      FASTA   Protein       920    347,750       36      378    1,508
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_3/SequencesOfInterestShuffled.part_002.dropped.fasta  FASTA   Protein        23      6,800      118    295.7      487
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_3/SequencesOfInterestShuffled.part_002.fasta          FASTA   Protein       915    339,968       65    371.5    1,508
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_3/SequencesOfInterestShuffled.part_002.old.fasta      FASTA   Protein       913    341,274       48    373.8    2,276
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_3/SequencesOfInterestShuffled.part_003.dropped.fasta  FASTA   Protein        15      6,903       99    460.2    1,546
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_3/SequencesOfInterestShuffled.part_003.fasta          FASTA   Protein       915    345,341       58    377.4    2,085
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_3/SequencesOfInterestShuffled.part_003.old.fasta      FASTA   Protein       921    354,130       36    384.5    2,254
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_3/SequencesOfInterestShuffled.part_004.dropped.fasta  FASTA   Protein        29     10,302      153    355.2      952
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_3/SequencesOfInterestShuffled.part_004.fasta          FASTA   Protein       915    347,688       30      380    2,401
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_3/SequencesOfInterestShuffled.part_004.old.fasta      FASTA   Protein       907    346,313       48    381.8    2,094
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_3/SequencesOfInterestShuffled.part_005.dropped.fasta  FASTA   Protein        21      7,014       87      334      677
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_3/SequencesOfInterestShuffled.part_005.fasta          FASTA   Protein       915    342,614       38    374.4    2,094
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_3/SequencesOfInterestShuffled.part_005.old.fasta      FASTA   Protein       915    352,194       64    384.9    4,736
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_3/SequencesOfInterestShuffled.part_006.dropped.fasta  FASTA   Protein        19      6,607      101    347.7      733
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_3/SequencesOfInterestShuffled.part_006.fasta          FASTA   Protein       915    347,999       51    380.3    2,254
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_3/SequencesOfInterestShuffled.part_006.old.fasta      FASTA   Protein       916    353,346       30    385.7    3,850
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_3/SequencesOfInterestShuffled.part_007.dropped.fasta  FASTA   Protein        23      6,515       37    283.3      399
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_3/SequencesOfInterestShuffled.part_007.fasta          FASTA   Protein       915    342,631       54    374.5    4,736
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_3/SequencesOfInterestShuffled.part_007.old.fasta      FASTA   Protein       912    341,846       35    374.8    2,401
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_3/SequencesOfInterestShuffled.part_008.dropped.fasta  FASTA   Protein        18      5,052      120    280.7      488
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_3/SequencesOfInterestShuffled.part_008.fasta          FASTA   Protein       914    351,569       35    384.6    2,161
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_3/SequencesOfInterestShuffled.part_008.old.fasta      FASTA   Protein       917    339,954       65    370.7    2,161
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_3/SequencesOfInterestShuffled.part_009.dropped.fasta  FASTA   Protein        20      6,163      100    308.2      544
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_3/SequencesOfInterestShuffled.part_009.fasta          FASTA   Protein       914    340,173       35    372.2    1,387
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_3/SequencesOfInterestShuffled.part_009.old.fasta      FASTA   Protein       915    342,319       50    374.1    2,062
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_3/SequencesOfInterestShuffled.part_010.dropped.fasta  FASTA   Protein        23      7,439       58    323.4      513
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_3/SequencesOfInterestShuffled.part_010.fasta          FASTA   Protein       914    342,892       36    375.2    3,850
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_3/SequencesOfInterestShuffled.part_010.old.fasta      FASTA   Protein       912    333,171       35    365.3    1,665
