file                                                                                                                             format  type     num_seqs    sum_len  min_len  avg_len  max_len
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_2/SequencesOfInterest.dropped.fasta                   FASTA   Protein       223     72,676       31    325.9    2,261
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_2/SequencesOfInterest.fasta                           FASTA   Protein     9,355  3,520,286       30    376.3    4,736
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_2/SequencesOfInterestShuffled.fasta                   FASTA   Protein     9,355  3,520,286       30    376.3    4,736
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_2/SequencesOfInterestShuffled.part_001.dropped.fasta  FASTA   Protein        30      8,575       69    285.8      513
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_2/SequencesOfInterestShuffled.part_001.fasta          FASTA   Protein       936    352,944       36    377.1    1,508
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_2/SequencesOfInterestShuffled.part_001.old.fasta      FASTA   Protein       928    350,768       51      378    2,401
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_2/SequencesOfInterestShuffled.part_002.dropped.fasta  FASTA   Protein        13      5,262      177    404.8    1,299
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_2/SequencesOfInterestShuffled.part_002.fasta          FASTA   Protein       936    348,074       48    371.9    2,276
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_2/SequencesOfInterestShuffled.part_002.old.fasta      FASTA   Protein       945    356,463       35    377.2    2,062
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_2/SequencesOfInterestShuffled.part_003.dropped.fasta  FASTA   Protein        26     10,191      154      392    1,574
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_2/SequencesOfInterestShuffled.part_003.fasta          FASTA   Protein       936    361,033       36    385.7    2,254
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_2/SequencesOfInterestShuffled.part_003.old.fasta      FASTA   Protein       932    352,160       55    377.9    2,276
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_2/SequencesOfInterestShuffled.part_004.dropped.fasta  FASTA   Protein        24      7,118      119    296.6    1,268
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_2/SequencesOfInterestShuffled.part_004.fasta          FASTA   Protein       936    356,615       48      381    2,094
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_2/SequencesOfInterestShuffled.part_004.old.fasta      FASTA   Protein       934    348,184       37    372.8    1,477
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_2/SequencesOfInterestShuffled.part_005.dropped.fasta  FASTA   Protein        15      4,162      122    277.5      854
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_2/SequencesOfInterestShuffled.part_005.fasta          FASTA   Protein       936    359,208       64    383.8    4,736
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_2/SequencesOfInterestShuffled.part_005.old.fasta      FASTA   Protein       943    346,016       54    366.9    1,352
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_2/SequencesOfInterestShuffled.part_006.dropped.fasta  FASTA   Protein        16      5,061       65    316.3      977
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_2/SequencesOfInterestShuffled.part_006.fasta          FASTA   Protein       935    359,953       30      385    3,850
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_2/SequencesOfInterestShuffled.part_006.old.fasta      FASTA   Protein       942    356,310       35    378.2    2,253
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_2/SequencesOfInterestShuffled.part_007.dropped.fasta  FASTA   Protein        29      8,235       36      284      470
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_2/SequencesOfInterestShuffled.part_007.fasta          FASTA   Protein       935    348,361       35    372.6    2,401
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_2/SequencesOfInterestShuffled.part_007.old.fasta      FASTA   Protein       929    347,521       30    374.1    1,702
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_2/SequencesOfInterestShuffled.part_008.dropped.fasta  FASTA   Protein        20      5,655       71    282.8      554
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_2/SequencesOfInterestShuffled.part_008.fasta          FASTA   Protein       935    345,006       65      369    2,161
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_2/SequencesOfInterestShuffled.part_008.old.fasta      FASTA   Protein       938    347,527       36    370.5    1,667
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_2/SequencesOfInterestShuffled.part_009.dropped.fasta  FASTA   Protein        24      8,616       36      359    1,516
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_2/SequencesOfInterestShuffled.part_009.fasta          FASTA   Protein       935    348,482       50    372.7    2,062
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_2/SequencesOfInterestShuffled.part_009.old.fasta      FASTA   Protein       933    364,471       56    390.6    4,736
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_2/SequencesOfInterestShuffled.part_010.dropped.fasta  FASTA   DNA            26      9,801       31      377    2,261
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_2/SequencesOfInterestShuffled.part_010.fasta          FASTA   Protein       935    340,610       35    364.3    1,665
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_2/SequencesOfInterestShuffled.part_010.old.fasta      FASTA   Protein       931    350,866       59    376.9    2,441
